cascade_id,start_ms,end_ms,width_ms,n_events,total_size,direction,bar60_before_tie,bar60_before_path,bar60_before_internal_bp,bar60_after_shift_tie,bar60_after_shift_path,bar60_after_shift_internal_bp,trade_before_tie,trade_before_path,trade_before_internal_bp,trade_after_shift_tie,trade_after_shift_path,trade_after_shift_internal_bp
binance_cm_real_002231,1695030485350,1695030491422,6072,3,7555150.7,short,1,time_resolution,0.0,0,,-4.874781,0,,5.246844,0,,5.246844
binance_cm_real_002232,1695030630297,1695030630297,0,1,80748.3,short,1,time_resolution,0.0,0,,-14.992615,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002233,1695031400375,1695031400375,0,1,20228335.2,short,1,time_resolution,0.0,0,,4.30988,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002234,1695031502060,1695031504645,2585,3,1024550.5,short,1,time_resolution,0.0,0,,-6.757258,0,,5.418043,0,,5.418043
binance_cm_real_002235,1695032374119,1695032418390,44271,7,6453782.5,short,0,,13.392841,0,,6.71497,0,,18.279502,0,,18.279502
binance_cm_real_002236,1695033045115,1695033140257,95142,7,15860950.4,short,0,,25.128794,0,,25.90712,0,,13.419593,0,,13.419593
binance_cm_real_002237,1695033259613,1695033284149,24536,5,54955005.7,short,1,time_resolution,0.0,0,,3.691563,0,,8.557538,0,,8.557538
binance_cm_real_002238,1695034361122,1695034361122,0,1,16063505.6,short,1,time_resolution,0.0,0,,9.148523,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002239,1695034523549,1695034524617,1068,2,3369618.8,short,1,time_resolution,0.0,0,,-10.835514,0,,6.2225,0,,5.081095
binance_cm_real_002240,1695035051151,1695035070429,19278,2,3097723.8,short,1,time_resolution,0.0,0,,-11.153361,0,,3.091361,0,,3.091361
binance_cm_real_002241,1695035622098,1695035642596,20498,2,543848.0,short,0,,4.89433,0,,-2.355166,0,,8.092133,0,,8.092133
binance_cm_real_002242,1695035761063,1695035761063,0,1,517231.3,short,1,time_resolution,0.0,0,,-1.065714,1,time_resolution,0.0,0,,-0.073468
binance_cm_real_002243,1695036553205,1695036553205,0,1,2723250.0,short,1,time_resolution,0.0,0,,1.580818,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002244,1695038482497,1695038496601,14104,3,14056770.6,short,1,time_resolution,0.0,0,,2.939815,0,,3.525484,0,,3.525484
binance_cm_real_002245,1695038590095,1695038621520,31425,3,1581890.6,short,1,time_resolution,0.0,0,,3.376989,0,,8.071321,0,,8.071321
binance_cm_real_002246,1695040237358,1695040276090,38732,4,8475948.6,short,0,,8.767682,0,,15.481012,0,,19.895722,0,,18.356826
binance_cm_real_002247,1695040507575,1695040578509,70934,4,9493527.0,short,0,,7.829507,0,,8.451477,0,,6.837144,0,,6.837144
binance_cm_real_002248,1695040680236,1695040680236,0,1,4572576.9,short,1,time_resolution,0.0,0,,-2.154795,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002249,1695040981274,1695040981274,0,1,2492399.0,short,1,time_resolution,0.0,0,,-13.436051,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_002250,1695041960059,1695041960059,0,1,438398.4,short,1,time_resolution,0.0,0,,-7.374847,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_002251,1695042185067,1695042185067,0,1,548100.0,short,1,time_resolution,0.0,0,,1.788328,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_002252,1695043515199,1695043515199,0,1,354524.3,long,1,time_resolution,0.0,0,,4.142548,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002253,1695045257116,1695045257116,0,1,54400.0,long,1,time_resolution,0.0,0,,-5.106502,1,time_resolution,0.0,0,,0.036765
binance_cm_real_002254,1695046080582,1695046135607,55025,5,23643583.2,long,1,time_resolution,0.0,0,,-16.848704,0,,-15.047774,0,,-15.047774
binance_cm_real_002255,1695050334679,1695050334679,0,1,3603217.2,short,1,time_resolution,0.0,0,,4.397408,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002256,1695051170699,1695051172281,1582,2,18723094.1,short,1,time_resolution,0.0,0,,10.474234,0,,0.329274,0,,0.329274
binance_cm_real_002257,1695051923930,1695051923930,0,1,875283.2,short,1,time_resolution,0.0,0,,3.62348,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002258,1695057038979,1695057038979,0,1,434796.8,long,1,time_resolution,0.0,0,,-7.980259,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002259,1695057559111,1695057622462,63351,8,7186559.9,long,0,,-20.032996,0,,-29.975843,0,,-24.471233,0,,-24.471233
binance_cm_real_002260,1695057816662,1695057816662,0,1,27055.0,long,1,time_resolution,0.0,0,,-7.572511,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002261,1695057904599,1695057914120,9521,3,863508.2,long,1,time_resolution,0.0,0,,-4.109087,0,,-8.004506,0,,-7.967448
binance_cm_real_002262,1695058047462,1695058055173,7711,3,8057739.3,long,1,time_resolution,0.0,0,,-16.680938,0,,-12.352869,0,,-12.352869
binance_cm_real_002263,1695058254670,1695058395394,140724,15,124127231.5,long,0,,-44.753041,0,,-64.639151,0,,-60.996474,0,,-60.996474
binance_cm_real_002264,1695058457426,1695058458429,1003,2,8001380.0,long,1,time_resolution,0.0,0,,-12.158942,0,,5.551367,0,,5.776422
binance_cm_real_002265,1695058736810,1695058736810,0,1,321913.2,short,1,time_resolution,0.0,0,,21.552851,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002266,1695061685358,1695061685358,0,1,133622.5,long,1,time_resolution,0.0,0,,-2.207258,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002267,1695062420072,1695062478089,58017,4,28872007.2,long,0,,-4.422855,0,,-14.505465,0,,-8.742079,0,,-8.742079
binance_cm_real_002268,1695065342639,1695065342639,0,1,1310358.0,short,1,time_resolution,0.0,0,,4.22561,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002269,1695065672221,1695065692131,19910,2,482074.6,short,1,time_resolution,0.0,0,,19.145268,0,,5.079915,0,,5.079915
binance_cm_real_002270,1695065983138,1695065987534,4396,2,4942233.7,short,1,time_resolution,0.0,0,,13.759261,0,,7.637911,0,,7.600653
binance_cm_real_002271,1695066159869,1695066159869,0,1,26880.0,short,1,time_resolution,0.0,0,,6.889822,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002272,1695066345409,1695066345409,0,1,34774309.2,short,1,time_resolution,0.0,0,,11.155319,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_002273,1695067101262,1695067101262,0,1,3996537.6,long,1,time_resolution,0.0,0,,-3.018289,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002274,1695067322439,1695067338210,15771,2,1151742.6,long,1,time_resolution,0.0,0,,-12.830985,0,,-2.650292,0,,-2.650292
binance_cm_real_002275,1695068827172,1695068827172,0,1,26753.9,long,1,time_resolution,0.0,0,,1.270776,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002276,1695079953172,1695079953172,0,1,240674.4,long,1,time_resolution,0.0,0,,-2.093748,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002277,1695080253326,1695080253326,0,1,80208.9,long,1,time_resolution,0.0,0,,-1.907155,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002278,1695082696293,1695082696293,0,1,133603.0,long,1,time_resolution,0.0,0,,-0.972992,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002279,1695082867336,1695082869319,1983,2,1574244.7,long,1,time_resolution,0.0,0,,-5.76738,0,,-0.487213,0,,-0.487213
binance_cm_real_002280,1695083223364,1695083223364,0,1,53332.8,long,1,time_resolution,0.0,0,,-0.262357,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002281,1695083423645,1695083423645,0,1,613278.9,long,1,time_resolution,0.0,0,,-3.748477,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002282,1695103895369,1695103895369,0,1,428068.8,long,1,time_resolution,0.0,0,,-3.138896,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002283,1695108755305,1695108755305,0,1,188017.2,short,1,time_resolution,0.0,0,,0.968231,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002284,1695110848550,1695110848550,0,1,80640.0,short,1,time_resolution,0.0,0,,4.019472,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002285,1695111808287,1695111808287,0,1,107664.0,short,1,time_resolution,0.0,0,,6.35735,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002286,1695112780042,1695112794402,14360,2,1078795.5,short,1,time_resolution,0.0,0,,13.888476,0,,1.668799,0,,1.668799
binance_cm_real_002287,1695112956421,1695112965360,8939,2,1888525.0,short,1,time_resolution,0.0,0,,4.264377,0,,0.296535,0,,0.296535
binance_cm_real_002288,1695113722708,1695113722708,0,1,16226158.6,short,1,time_resolution,0.0,0,,6.374053,1,time_resolution,0.0,0,,-0.037039
binance_cm_real_002289,1695113786678,1695113788584,1906,2,864845.3,short,1,time_resolution,0.0,0,,1.629533,0,,0.333018,0,,0.333018
binance_cm_real_002290,1695113850424,1695113860623,10199,2,13893756.9,short,1,time_resolution,0.0,0,,5.665408,0,,2.108721,0,,2.108721
binance_cm_real_002291,1695113935375,1695113978187,42812,4,2408753.8,short,0,,6.920466,0,,15.802349,0,,9.652367,0,,9.652367
binance_cm_real_002292,1695114113385,1695114145418,32033,2,19153728.1,short,0,,9.98004,0,,5.914098,0,,6.3898,0,,6.3898
binance_cm_real_002293,1695114523125,1695114524229,1104,2,135637.6,short,1,time_resolution,0.0,0,,5.832088,0,,-0.36862,0,,-0.36862
binance_cm_real_002294,1695114692259,1695114692259,0,1,162838.8,short,1,time_resolution,0.0,0,,9.848038,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_002295,1695115458067,1695115458067,0,1,733752.0,short,1,time_resolution,0.0,0,,2.539183,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002296,1695115545669,1695115573285,27616,3,980987.6,short,0,,0.478275,0,,28.328612,0,,15.13126,0,,15.13126
binance_cm_real_002297,1695115634353,1695115642468,8115,2,2591902.0,short,1,time_resolution,0.0,0,,4.439064,0,,1.466125,0,,1.466125
binance_cm_real_002298,1695115822608,1695115874204,51596,3,29182214.0,short,0,,9.462542,0,,14.083784,0,,14.323551,0,,14.323551
binance_cm_real_002299,1695116093549,1695116093549,0,1,27346.6,short,1,time_resolution,0.0,0,,6.844477,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002300,1695116511168,1695116514454,3286,4,1564269.4,short,1,time_resolution,0.0,0,,23.953016,0,,1.276338,0,,1.276338
binance_cm_real_002301,1695118109205,1695118109205,0,1,354042.0,long,1,time_resolution,0.0,0,,-10.275946,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002302,1695118385485,1695118399280,13795,2,2935759.5,long,1,time_resolution,0.0,0,,1.728411,0,,-2.905459,0,,-2.905459
binance_cm_real_002303,1695119298401,1695119314119,15718,2,649642.2,long,1,time_resolution,0.0,0,,-4.866664,0,,-12.776297,0,,-12.776297
binance_cm_real_002304,1695124765398,1695124768327,2929,2,843958.6,short,1,time_resolution,0.0,0,,5.694321,0,,1.983573,0,,1.983573
binance_cm_real_002305,1695126336612,1695126336612,0,1,9981661.8,short,1,time_resolution,0.0,0,,6.825287,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002306,1695126948627,1695126965171,16544,3,841309.3,long,0,,-20.631447,0,,-26.478863,0,,-1.694534,0,,-1.694534
binance_cm_real_002307,1695127096208,1695127096208,0,1,975715.2,long,1,time_resolution,0.0,0,,1.62258,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002308,1695127605558,1695127620564,15006,2,1001701.4,long,0,,-12.358751,0,,-7.267683,0,,-0.480164,0,,-0.480164
binance_cm_real_002309,1695129010608,1695129010608,0,1,461958.0,short,1,time_resolution,0.0,0,,-1.914305,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002310,1695130785265,1695130785265,0,1,54413.6,short,1,time_resolution,0.0,0,,5.553165,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002311,1695131627254,1695131627254,0,1,1461844.8,long,1,time_resolution,0.0,0,,-14.127785,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_002312,1695131780557,1695131802585,22028,4,7153875.9,long,1,time_resolution,0.0,0,,-29.838274,0,,-39.711178,0,,-39.711178
binance_cm_real_002313,1695132162028,1695132163057,1029,2,376501.1,long,1,time_resolution,0.0,0,,-14.657479,0,,0.483413,0,,0.632156
binance_cm_real_002314,1695133117152,1695133120242,3090,2,16106477.8,short,1,time_resolution,0.0,0,,27.175719,0,,-0.44179,0,,-0.44179
binance_cm_real_002315,1695135840436,1695135840436,0,1,54542.2,short,1,time_resolution,0.0,0,,-21.565003,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002316,1695137118554,1695137118554,0,1,136386.5,short,1,time_resolution,0.0,0,,-1.540583,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002317,1695137194100,1695137240505,46405,4,6208611.1,short,0,,15.958501,0,,33.274391,0,,22.013684,0,,22.013684
binance_cm_real_002318,1695137457561,1695137457561,0,1,7449019.2,short,1,time_resolution,0.0,0,,23.607695,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_002319,1695137669685,1695137735342,65657,5,7137254.7,short,0,,6.568168,0,,19.631526,0,,17.205618,0,,17.205618
binance_cm_real_002320,1695137803254,1695137803254,0,1,192361.4,short,1,time_resolution,0.0,0,,5.02573,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_002321,1695137949549,1695137949549,0,1,37566241.1,long,1,time_resolution,0.0,0,,-4.163608,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002322,1695138656126,1695138690404,34278,4,17345306.5,short,0,,28.32363,0,,40.15873,0,,24.81172,0,,21.669145
binance_cm_real_002323,1695138875196,1695138875196,0,1,522101.0,short,1,time_resolution,0.0,0,,24.141621,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002324,1695140423128,1695140424419,1291,2,3306369.1,long,1,time_resolution,0.0,0,,0.877844,0,,-2.890596,0,,-2.890596
binance_cm_real_002325,1695142282136,1695142282136,0,1,272786.0,long,1,time_resolution,0.0,0,,-9.048381,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002326,1695142874339,1695142874339,0,1,54443.6,long,1,time_resolution,0.0,0,,-6.019718,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002327,1695142961818,1695142964587,2769,2,978538.0,long,1,time_resolution,0.0,0,,-13.662707,0,,-4.118783,0,,-4.118783
binance_cm_real_002328,1695143059392,1695143059392,0,1,217177.6,long,1,time_resolution,0.0,0,,3.534323,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002329,1695143140474,1695143140474,0,1,37007061.0,long,1,time_resolution,0.0,0,,-26.792483,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002330,1695148511295,1695148511295,0,1,27155.0,long,1,time_resolution,0.0,0,,-4.382637,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002331,1695149270591,1695149270591,0,1,243810.0,long,1,time_resolution,0.0,0,,-6.566376,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002332,1695151063083,1695151088038,24955,3,812235.9,long,0,,-6.273317,0,,-2.029603,0,,-4.135588,0,,-4.172513
binance_cm_real_002333,1695158603598,1695158603598,0,1,650090.4,long,1,time_resolution,0.0,0,,-1.365777,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002334,1695158829608,1695158834177,4569,4,1621414.9,long,1,time_resolution,0.0,0,,6.206935,0,,-16.375505,0,,-16.375505
binance_cm_real_002335,1695158911622,1695158911622,0,1,107927.6,long,1,time_resolution,0.0,0,,-15.913866,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002336,1695163702619,1695163708217,5598,2,1169029.5,short,1,time_resolution,0.0,0,,2.575442,0,,1.324343,0,,1.324343
binance_cm_real_002337,1695165495315,1695165495315,0,1,2068051.2,short,1,time_resolution,0.0,0,,0.588084,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002338,1695168740676,1695168740676,0,1,54498.6,short,1,time_resolution,0.0,0,,6.024583,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002339,1695174221238,1695174221238,0,1,2048602.5,short,1,time_resolution,0.0,0,,11.434687,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002340,1695175215308,1695175215308,0,1,109471.2,short,1,time_resolution,0.0,0,,2.670471,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002341,1695175315912,1695175315912,0,1,109527.6,short,1,time_resolution,0.0,0,,12.580778,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002342,1695176595251,1695176595251,0,1,5172655.0,long,1,time_resolution,0.0,0,,-4.002379,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002343,1695178550169,1695178550169,0,1,217160.8,long,1,time_resolution,0.0,0,,-11.144541,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002344,1695180613716,1695180613716,0,1,27122.9,long,1,time_resolution,0.0,0,,-0.47916,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002345,1695180711635,1695180733417,21782,2,2060980.8,long,0,,-3.944046,0,,-1.879872,0,,-0.589997,0,,-0.589997
binance_cm_real_002346,1695180917246,1695180917246,0,1,216878.4,long,1,time_resolution,0.0,0,,5.863221,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002347,1695181858144,1695181903467,45323,3,243925.7,long,0,,-1.549347,0,,-5.459603,0,,-3.800177,0,,-3.837072
binance_cm_real_002348,1695183697370,1695183698784,1414,2,29641650.0,long,1,time_resolution,0.0,0,,-3.803826,1,price_tick,0.0,1,price_tick,0.0
binance_cm_real_002349,1695186903111,1695186937198,34087,3,9703820.0,long,1,time_resolution,0.0,0,,-3.326926,0,,-6.323263,0,,-6.323263
binance_cm_real_002350,1695187056074,1695187056074,0,1,540470.0,long,1,time_resolution,0.0,0,,-3.624984,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_002351,1695189450294,1695189452612,2318,2,162096.0,long,1,time_resolution,0.0,0,,-0.629147,1,price_tick,0.0,1,price_tick,0.0
binance_cm_real_002352,1695189753412,1695189802649,49237,4,2211095.6,long,0,,-16.843991,0,,-22.841193,0,,-8.97127,0,,-8.97127
binance_cm_real_002353,1695199588669,1695199588669,0,1,108643.6,short,1,time_resolution,0.0,0,,2.87368,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002354,1695202321455,1695202321455,0,1,1298400.0,long,1,time_resolution,0.0,0,,-0.295654,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002355,1695203218066,1695203250432,32366,3,2268798.0,long,0,,-14.12043,0,,-26.873175,0,,-20.250409,0,,-20.213388
binance_cm_real_002356,1695216350815,1695216350815,0,1,1647695.4,long,1,time_resolution,0.0,0,,-7.027043,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002357,1695217627230,1695217639782,12552,3,2468886.8,short,1,time_resolution,0.0,0,,9.775351,0,,0.810892,0,,0.810892
binance_cm_real_002358,1695217782280,1695217782280,0,1,54306.6,short,1,time_resolution,0.0,0,,6.595966,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002359,1695217928158,1695217928158,0,1,54342.0,short,1,time_resolution,0.0,0,,5.007714,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002360,1695218648732,1695218648732,0,1,163310.4,short,1,time_resolution,0.0,0,,-1.801212,1,time_resolution,0.0,0,,-0.03674
binance_cm_real_002361,1695219397548,1695219397548,0,1,27055.0,long,1,time_resolution,0.0,0,,-20.580685,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002362,1695230174382,1695230180354,5972,2,762659.9,short,1,time_resolution,0.0,0,,9.260756,0,,6.573125,0,,6.573125
binance_cm_real_002363,1695232850081,1695232882358,32277,3,5530663.5,long,0,,-20.63638,0,,-2.979584,0,,-10.100228,0,,-10.100228
binance_cm_real_002364,1695234830454,1695234833774,3320,3,1582569.0,short,1,time_resolution,0.0,0,,18.798511,0,,1.466544,0,,1.466544
binance_cm_real_002365,1695235232209,1695235234438,2229,2,868028.4,long,1,time_resolution,0.0,0,,-21.305485,0,,-4.165545,0,,-4.165545
binance_cm_real_002366,1695237447183,1695237557829,110646,16,37927534.0,long,0,,-84.740133,0,,-104.744119,0,,-99.087845,0,,-99.050886
binance_cm_real_002367,1695240642787,1695240642787,0,1,161839.8,short,1,time_resolution,0.0,0,,3.894254,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_002368,1695242759141,1695242759141,0,1,54039.6,short,1,time_resolution,0.0,0,,6.480929,1,time_resolution,0.0,0,,-0.03701
binance_cm_real_002369,1695243074046,1695243075767,1721,2,622009.9,short,1,time_resolution,0.0,0,,-0.406907,0,,0.036977,0,,0.036977
binance_cm_real_002370,1695243523379,1695243523379,0,1,1434683.5,short,1,time_resolution,0.0,0,,4.545925,1,time_resolution,0.0,1,time_resolution,0.0
