kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day
liq,1708439992559,SELL,8.0,51828.3,52018.6,52019.6,97.1429,3.8133,-95.6768,0.245172,54.692,35,24401353.0,2024-02-20
liq,1708439994474,SELL,549.0,51797.3,51982.3,51982.4,74.2857,9.8004,-89.7492,0.296934,60.6823,35,24430216.0,2024-02-20
liq,1708439994474,SELL,549.0,51797.3,51982.3,51982.4,74.2857,9.8004,-89.7492,0.296934,60.6823,35,24430216.0,2024-02-20
liq,1708440005737,SELL,1.0,51776.1,51990.0,51990.0,74.2857,13.899,-85.6914,0.298006,64.7621,35,24469759.0,2024-02-20
liq,1708440005737,SELL,1.0,51776.1,51990.0,51990.0,74.2857,13.899,-85.6914,0.298006,64.7621,35,24469759.0,2024-02-20
liq,1708440039395,SELL,8.0,51654.4,51861.1,51861.2,57.1429,37.4922,-62.3329,0.248322,88.2686,35,24601453.0,2024-02-20
liq,1708440039395,SELL,8.0,51654.4,51861.1,51861.2,57.1429,37.4922,-62.3329,0.248322,88.2686,35,24601453.0,2024-02-20
liq,1708440051146,SELL,851.0,51607.8,51817.8,51817.6,42.8571,46.5557,-53.3595,0.186851,97.2685,35,24655152.0,2024-02-20
liq,1708440051146,SELL,851.0,51607.8,51817.8,51817.6,42.8571,46.5557,-53.3595,0.186851,97.2685,35,24655152.0,2024-02-20
liq,1708440566626,BUY,5.0,52285.3,52085.0,52085.0,60.0,-33.944,66.1663,0.199394,-34.5394,35,25000967.0,2024-02-20
liq,1708440566626,BUY,5.0,52285.3,52085.0,52085.0,60.0,-33.944,66.1663,0.199394,-34.5394,35,25000967.0,2024-02-20
control,1708440890409,,,52066.1,,52066.1,68.5714,8.0135,108.5452,0.041736,7.3318,35,25158740.0,2024-02-20
control,1708441392054,,,52088.0,,52088.0,94.2857,3.8057,104.2951,0.070482,3.03,35,25350308.0,2024-02-20
control,1708441775069,,,51932.1,,51932.1,88.5714,3.7957,-115.4732,0.065901,32.675,35,25635399.0,2024-02-20
control,1708441796269,,,51930.0,,51930.0,88.5714,4.2002,-115.0735,0.066516,33.0483,35,25658577.0,2024-02-20
control,1708441813352,,,51923.1,,51923.1,85.7143,5.5296,-113.7599,0.064073,34.3652,35,25671555.0,2024-02-20
control,1708441817210,,,51926.6,,51926.6,88.5714,4.8552,-114.4263,0.067009,33.6793,35,25678776.0,2024-02-20
liq,1708442145756,SELL,11.0,51689.4,51884.5,51885.0,68.5714,30.6956,-69.0619,0.277798,79.3267,35,26001963.0,2024-02-20
liq,1708442145756,SELL,11.0,51689.4,51884.5,51885.0,68.5714,30.6956,-69.0619,0.277798,79.3267,35,26001963.0,2024-02-20
liq,1708442183512,SELL,1.0,51622.9,51822.6,51822.7,57.1429,43.617,-56.269,0.244499,92.2131,35,26051939.0,2024-02-20
liq,1708442183512,SELL,1.0,51622.9,51822.6,51822.7,57.1429,43.617,-56.269,0.244499,92.2131,35,26051939.0,2024-02-20
liq,1708442268753,SELL,2925.0,51552.5,51748.2,51750.0,34.2857,57.3326,-42.6898,0.139264,105.6939,35,26189820.0,2024-02-20
liq,1708442268753,SELL,2925.0,51552.5,51748.2,51750.0,34.2857,57.3326,-42.6898,0.139264,105.6939,35,26189820.0,2024-02-20
liq,1708442275367,SELL,101.0,51524.3,51731.9,51731.9,34.2857,62.8371,-37.24,0.139817,111.1809,35,26206560.0,2024-02-20
liq,1708442275367,SELL,101.0,51524.3,51731.9,51731.9,34.2857,62.8371,-37.24,0.139817,111.1809,35,26206560.0,2024-02-20
liq,1708442950626,SELL,20.0,51419.6,51610.6,51610.7,17.1429,83.3269,-16.954,0.041558,129.5959,35,26676854.0,2024-02-20
liq,1708442950626,SELL,20.0,51419.6,51610.6,51610.7,17.1429,83.3269,-16.954,0.041558,129.5959,35,26676854.0,2024-02-20
