kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,bundle_n_events,bundle_total_qty,bundle_n_events_dedup,bundle_total_qty_dedup
liq,1718984691040,SELL,13.0,63427.9,63427.9,63427.9,26.3158,23.145,154.2306,0.026115,63.7738,19,11523248.0,2024-06-21,1,13.0,1,13.0
liq,1718984784081,SELL,2.0,63386.2,63386.2,63386.2,21.0526,29.739,160.9108,0.022458,69.7621,19,11600450.0,2024-06-21,1,2.0,1,2.0
control,1718985598589,,,63670.0,,63670.0,81.25,5.0129,-54.8076,0.091674,19.2669,16,11348596.0,2024-06-21,,,,
control,1718986945481,,,63732.5,,63732.5,87.5,-4.7986,-64.5605,0.103283,6.4174,16,11282565.0,2024-06-21,,,,
control,1718987294443,,,63573.6,,63573.6,93.75,0.1737,-39.7272,0.145809,30.8842,16,11291935.0,2024-06-21,,,,
control,1718989252330,,,63518.4,,63518.4,68.75,8.8642,-31.0714,0.075167,39.095,16,9434466.0,2024-06-21,,,,
control,1718989400812,,,63514.8,,63514.8,68.75,9.4315,-30.5063,0.077416,39.7892,16,9386896.0,2024-06-21,,,,
liq,1718989824124,BUY,21.0,63780.6,63780.6,63780.6,56.25,-12.3365,-72.0533,0.065301,-1.5988,16,9334948.0,2024-06-21,1,21.0,1,21.0
control,1718990364251,,,63572.3,,63572.3,93.75,0.3782,-39.5235,0.127086,31.6609,16,9186173.0,2024-06-21,,,,
control,1718990562042,,,63464.0,,63464.0,18.75,17.4436,-22.5262,0.035837,48.7479,16,9174995.0,2024-06-21,,,,
control,1718992986658,,,63643.3,,63643.3,87.5,-0.789,-50.6354,0.12454,13.9853,16,8418339.0,2024-06-21,,,,
control,1718994349354,,,63772.0,,63772.0,68.75,-20.9686,-70.7145,0.079974,-7.6756,16,8292750.0,2024-06-21,,,,
control,1718994658034,,,63861.4,,63861.4,62.5,-34.9384,65.1619,0.065425,-21.6231,16,8296745.0,2024-06-21,,,,
control,1718995579783,,,63939.7,,63939.7,56.25,-47.1415,52.8362,0.056429,-33.462,16,8335983.0,2024-06-21,,,,
liq,1718996385034,BUY,100.0,64109.8,64109.8,64109.8,18.75,-73.549,26.1634,0.034011,-59.1136,16,8441809.0,2024-06-21,1,100.0,1,100.0
control,1718997230655,,,63900.0,,63900.0,62.5,-40.9579,59.0818,0.063605,-25.6326,16,8558508.0,2024-06-21,,,,
control,1718998146707,,,63965.9,,63965.9,56.25,-51.2181,48.7186,0.063969,-35.6818,16,8582203.0,2024-06-21,,,,
liq,1718999599047,BUY,25.0,64195.9,64195.9,64195.7,12.5,-86.8624,12.7162,0.022159,-70.3363,16,8393046.0,2024-06-21,1,25.0,1,25.0
liq,1719000013090,BUY,3.0,64275.3,64275.3,64275.3,0.0,-99.1082,0.3474,0.011195,-81.0892,16,8525847.0,2024-06-21,1,3.0,1,3.0
liq,1719000269065,BUY,91.0,64314.4,64314.4,64314.3,0.0,-105.1275,4.262,0.000371,-86.3771,17,8548642.0,2024-06-21,1,91.0,1,91.0
control,1719000865068,,,64203.8,,64203.8,23.5294,-88.0822,21.4957,0.037134,-67.3243,17,8436970.0,2024-06-21,,,,
liq,1719001198045,BUY,68.0,64380.0,64380.0,64379.6,0.0,-115.2099,4.0622,0.000127,-93.3937,18,8324616.0,2024-06-21,1,68.0,1,68.0
liq,1719001887088,SELL,2.0,64099.2,64099.2,64099.3,44.4444,-71.9075,47.8871,0.050148,-48.2743,18,8253271.0,2024-06-21,1,2.0,1,2.0
control,1719002832844,,,64112.1,,64112.1,55.5556,-73.9051,45.8653,0.065682,-48.974,18,8263698.0,2024-06-21,,,,
liq,1719004828084,SELL,12.0,63916.5,63916.5,63916.5,50.0,-43.5289,76.6081,0.054199,-16.62,18,8192238.0,2024-06-21,2,52.0,2,52.0
liq,1719005007057,SELL,2.0,63854.0,63854.0,63854.0,22.2222,-33.7835,-83.4654,0.034826,-6.6617,18,8194898.0,2024-06-21,2,416.0,2,416.0
liq,1719005139134,SELL,15.0,63783.5,63783.5,63783.6,44.4444,-22.7678,-72.5047,0.051504,4.7873,18,8186646.0,2024-06-21,1,15.0,1,15.0
control,1719005444110,,,63864.3,,63864.3,50.0,-35.3909,84.8443,0.059933,-7.4673,18,8137851.0,2024-06-21,,,,
control,1719007459406,,,64072.3,,64072.3,88.2353,1.9955,42.0635,0.096018,-31.2839,17,6832252.0,2024-06-21,,,,
control,1719007666484,,,64072.7,,64072.7,88.2353,1.933,42.0008,0.097738,-30.6847,17,6783526.0,2024-06-21,,,,
control,1719008726479,,,64141.5,,64141.5,88.2353,1.1959,31.2295,0.097604,-41.2824,17,6165315.0,2024-06-21,,,,
control,1719012421337,,,64020.1,,64020.1,70.5882,10.1508,50.2515,0.074009,-30.6179,17,4970410.0,2024-06-21,,,,
control,1719013360183,,,64045.9,,64045.9,76.4706,6.1183,46.2029,0.086081,-31.299,17,4568729.0,2024-06-21,,,,
control,1719013624144,,,64056.4,,64056.4,94.1176,4.4781,44.5561,0.125298,-30.4844,17,4405507.0,2024-06-21,,,,
liq,1719024219084,BUY,21.0,64274.0,64274.0,64274.0,45.4545,-29.3921,20.5608,0.087283,-28.6087,11,2745803.0,2024-06-22,1,21.0,1,21.0
liq,1719034248089,BUY,13.0,64319.0,64319.0,64319.0,0.0,-16.4307,3.5465,0.00262,-27.9103,9,1302029.0,2024-06-22,1,13.0,1,13.0
control,1719069654684,,,64222.0,,64222.0,66.6667,8.647,-11.3403,0.305257,9.7158,6,1518151.0,2024-06-22,,,,
control,1719084253979,,,64205.4,,64205.4,75.0,1.2335,-8.7578,0.649426,4.7667,4,1006133.0,2024-06-22,,,,
liq,1719104500127,BUY,1.0,64466.1,64466.1,64466.1,33.3333,-39.2114,-49.1622,0.034789,-28.3276,6,646755.0,2024-06-23,1,1.0,1,1.0
control,1719113151074,,,64413.3,,64413.3,83.3333,-1.1097,-41.0054,0.41642,-9.7525,6,933623.0,2024-06-23,,,,
control,1719114580095,,,64417.0,,64417.0,80.0,-1.684,-11.6723,0.445535,-9.2681,5,918554.0,2024-06-23,,,,
control,1719118814543,,,64333.4,,64333.4,60.0,11.3086,-18.6653,0.274487,4.9072,5,1164315.0,2024-06-23,,,,
control,1719120667459,,,64301.5,,64301.5,40.0,16.2752,-13.7136,0.107087,10.2753,5,1160702.0,2024-06-23,,,,
control,1719122896158,,,64328.1,,64328.1,60.0,12.1335,-17.843,0.312133,6.4853,5,1155232.0,2024-06-23,,,,
control,1719128915628,,,64346.5,,64346.5,60.0,9.2705,-20.6974,0.366186,4.3,5,1189871.0,2024-06-23,,,,
control,1719132938326,,,64334.3,,64334.3,75.0,1.1674,-8.8238,0.437371,6.7977,4,1041967.0,2024-06-23,,,,
control,1719136041903,,,64360.0,,64360.0,75.0,-2.8262,-12.8134,0.619887,0.9796,4,777675.0,2024-06-23,,,,
control,1719145709573,,,64280.1,,64280.1,50.0,9.6002,19.6098,0.343918,4.4578,4,642228.0,2024-06-23,,,,
control,1719147118685,,,64303.9,,64303.9,50.0,5.8955,15.9014,0.359278,0.6111,4,645901.0,2024-06-23,,,,
control,1719151017032,,,64233.9,,64233.9,25.0,16.7996,26.8164,0.150889,10.5446,4,706313.0,2024-06-23,,,,
liq,1719152123048,SELL,50.0,64194.0,64194.0,64194.0,25.0,23.0256,33.0486,0.160131,16.4177,4,726916.0,2024-06-23,1,50.0,1,50.0
liq,1719152253106,SELL,46.0,64155.6,64155.6,64155.8,0.0,29.0248,-1.0022,0.029654,21.5185,5,760258.0,2024-06-23,1,46.0,1,46.0
liq,1719154999116,SELL,96.0,64065.7,64065.7,64065.7,16.6667,33.065,53.1411,0.05691,30.3824,6,901797.0,2024-06-23,2,98.0,2,98.0
liq,1719156376078,SELL,8.0,64045.6,64045.6,64045.6,0.0,36.2137,-3.831,0.004069,28.62,7,1080989.0,2024-06-23,1,8.0,1,8.0
liq,1719157639099,SELL,19.0,64015.0,64015.0,64013.2,14.2857,41.0112,61.1032,0.022677,31.1936,7,1144098.0,2024-06-23,3,71.0,3,71.0
liq,1719161553060,SELL,84.0,63968.5,63968.5,63968.6,12.5,18.2254,68.4168,0.01544,33.6407,8,1311985.0,2024-06-23,1,84.0,1,84.0
liq,1719161618116,SELL,120.0,63946.0,63946.0,63946.0,12.5,21.7504,71.9595,0.023589,36.7768,8,1328122.0,2024-06-23,4,535.0,4,535.0
liq,1719161771087,SELL,8.0,63875.7,63875.7,63875.8,11.1111,32.7801,83.0445,0.017722,46.5715,9,1369617.0,2024-06-23,1,8.0,1,8.0
control,1719164330299,,,64112.1,,64112.1,87.5,-4.2137,-24.1753,0.276013,2.6871,8,1564386.0,2024-06-23,,,,
control,1719167778713,,,64034.3,,64034.3,75.0,7.931,48.0228,0.146728,11.783,8,1555610.0,2024-06-23,,,,
liq,1719174833033,SELL,1.0,63798.7,63798.7,63809.6,11.1111,44.8889,85.1288,0.03612,42.5805,9,1602700.0,2024-06-23,8,119.0,8,119.0
control,1719175379305,,,63750.9,,63750.9,61.5385,42.3781,-27.6382,0.075855,36.6705,13,2060909.0,2024-06-23,,,,
control,1719176096134,,,63744.8,,63744.8,76.9231,43.3391,-26.6839,0.100574,36.3832,13,2110820.0,2024-06-23,,,,
control,1719176293808,,,63700.0,,63700.0,46.1538,50.4026,-19.6697,0.059144,43.0261,13,2114740.0,2024-06-23,,,,
liq,1719177013072,SELL,3.0,63582.9,63582.9,63582.9,15.3846,68.9123,109.2484,0.027482,58.2863,13,2210606.0,2024-06-23,2,17.0,2,17.0
liq,1719177618093,SELL,38.0,63479.6,63479.6,63487.7,14.2857,85.2974,-5.0181,0.020588,70.3032,14,2338879.0,2024-06-23,1,38.0,1,38.0
control,1719180486881,,,63680.2,,63680.2,85.7143,3.4103,-36.5035,0.130101,33.9138,14,2499276.0,2024-06-23,,,,
control,1719183555267,,,63589.9,,63589.9,50.0,17.6155,-12.3773,0.073308,40.5698,12,2527111.0,2024-06-23,,,,
liq,1719184740042,SELL,11.0,63509.2,63509.2,63509.3,16.6667,20.3244,-9.6765,0.02592,48.8402,12,2506957.0,2024-06-23,1,11.0,1,11.0
liq,1719185396023,SELL,16.0,63489.1,63489.1,63489.1,33.3333,23.4968,-6.5137,0.049601,49.0903,12,2478740.0,2024-06-23,3,425.0,3,425.0
liq,1719185705048,SELL,1000.0,63424.4,63424.4,63424.4,8.3333,33.7218,3.6808,0.027153,57.2706,12,2573771.0,2024-06-23,13,9386.0,13,9386.0
liq,1719186640040,SELL,200.0,63175.4,63175.4,63175.5,35.2941,73.2688,-6.9559,0.041997,80.8532,17,3075979.0,2024-06-23,1,200.0,1,200.0
liq,1719186917038,SELL,155.0,63168.1,63168.1,63168.1,58.8235,74.4329,-5.801,0.068798,78.7274,17,3201212.0,2024-06-23,1,155.0,1,155.0
liq,1719187019081,SELL,5000.0,63166.2,63166.2,63158.1,64.7059,74.736,-5.5004,0.084004,78.1284,17,3233894.0,2024-06-23,6,5595.0,6,5595.0
liq,1719187213106,SELL,9.0,63110.0,63110.0,63110.0,17.6471,83.7076,43.4734,0.025574,85.1463,17,3309533.0,2024-06-24,3,88.0,3,88.0
liq,1719187501033,SELL,60.0,63100.0,63100.0,63100.0,29.4118,85.3057,45.0651,0.037429,84.0015,17,3373613.0,2024-06-24,11,1273.0,11,1273.0
control,1719188701125,,,63039.1,,63039.1,57.1429,24.6652,-25.3081,0.062189,74.8176,21,4061569.0,2024-06-24,,,,
liq,1719189165041,SELL,2.0,62936.8,62936.8,62936.8,47.619,40.9597,-9.0948,0.042526,88.4527,21,4153490.0,2024-06-24,10,1383.0,10,1383.0
control,1719189540563,,,63171.3,,63171.3,86.3636,3.6864,33.7275,0.073588,46.7156,22,4383037.0,2024-06-24,,,,
control,1719189931273,,,63218.0,,63218.0,95.4545,-3.7035,26.3154,0.098797,37.5275,22,4551359.0,2024-06-24,,,,
control,1719189940771,,,63197.0,,63197.0,95.4545,-0.3818,29.6471,0.09914,40.8265,22,4551997.0,2024-06-24,,,,
control,1719190169256,,,63127.9,,63127.9,68.1818,10.5639,40.6256,0.063342,51.3481,22,4596744.0,2024-06-24,,,,
control,1719191816907,,,62978.0,,62978.0,95.4545,4.3479,-25.6052,0.107647,64.5069,22,4732339.0,2024-06-24,,,,
control,1719191844708,,,62942.1,,62942.1,72.7273,10.054,-19.9162,0.071015,69.9651,22,4748585.0,2024-06-24,,,,
control,1719191892963,,,62944.2,,62944.2,72.7273,9.7201,-20.2491,0.077626,68.7641,22,4764761.0,2024-06-24,,,,
control,1719191914231,,,62944.1,,62944.1,72.7273,9.736,-20.2333,0.077723,68.6495,22,4759291.0,2024-06-24,,,,
control,1719191930180,,,62930.7,,62930.7,72.7273,11.8674,-18.1083,0.077758,70.7763,22,4758768.0,2024-06-24,,,,
control,1719192083756,,,62882.0,,62882.0,31.8182,19.6212,-10.3776,0.022832,77.9719,22,4774720.0,2024-06-24,,,,
control,1719192260983,,,62884.6,,62884.6,36.3636,19.207,-10.7907,0.02805,76.5903,22,4806290.0,2024-06-24,,,,
control,1719192366833,,,63126.0,,63126.0,68.1818,-9.1266,-48.9904,0.0679,36.4139,22,4916379.0,2024-06-24,,,,
control,1719192897858,,,63177.9,,63177.9,90.9091,2.6413,-57.165,0.100533,26.6493,22,4987949.0,2024-06-24,,,,
control,1719194109916,,,63212.9,,63212.9,95.4545,-2.897,-62.6702,0.128677,19.0339,22,5196266.0,2024-06-24,,,,
control,1719194222767,,,63234.3,,63234.3,63.6364,-6.2802,-66.0332,0.066348,15.4907,22,5230499.0,2024-06-24,,,,
control,1719194407600,,,63259.8,,63259.8,68.1818,-10.3087,-70.0376,0.073044,11.245,22,5262324.0,2024-06-24,,,,
control,1719194512932,,,63252.2,,63252.2,81.8182,-9.1084,-68.8445,0.081494,12.2655,22,5306980.0,2024-06-24,,,,
control,1719194580900,,,63272.2,,63272.2,81.8182,-12.2665,-71.9837,0.08219,8.9098,22,5341650.0,2024-06-24,,,,
control,1719194587625,,,63271.2,,63271.2,81.8182,-12.1086,-71.8268,0.082356,9.0041,22,5339583.0,2024-06-24,,,,
control,1719195854888,,,63149.9,,63149.9,81.8182,7.0764,-52.7565,0.083439,26.4946,22,5516526.0,2024-06-24,,,,
control,1719195947169,,,63149.9,,63149.9,81.8182,7.0764,-52.7565,0.083754,26.325,22,5510121.0,2024-06-24,,,,
control,1719196931057,,,63050.4,,63050.4,86.3636,2.8529,-37.0587,0.088602,40.8328,22,5613545.0,2024-06-24,,,,
liq,1719197691060,SELL,1.0,62912.3,62912.3,62912.3,72.7273,14.7955,-15.1889,0.080777,61.7543,22,5702844.0,2024-06-24,9,849.0,9,849.0
control,1719198327164,,,62758.1,,62758.1,46.1538,39.4024,-30.5931,0.025424,76.9065,26,6352391.0,2024-06-24,,,,
control,1719198510017,,,62799.9,,62799.9,42.3077,32.7201,-37.2288,0.026753,68.5811,26,6469336.0,2024-06-24,,,,
control,1719198736752,,,62853.6,,62853.6,57.6923,24.1485,-45.7407,0.039431,59.359,26,6530669.0,2024-06-24,,,,
control,1719201090435,,,62872.8,,62872.8,72.0,11.0763,-48.7805,0.06039,52.1617,25,6835647.0,2024-06-24,,,,
control,1719201391356,,,62819.8,,62819.8,60.0,19.5225,-40.3848,0.050493,60.1609,25,6886444.0,2024-06-24,,,,
control,1719201395685,,,62819.8,,62819.8,60.0,19.5225,-40.3848,0.050493,60.1609,25,6886447.0,2024-06-24,,,,
liq,1719201922070,SELL,73.0,62742.8,62742.8,62743.0,44.0,31.8187,-28.1621,0.033797,70.7431,25,6950903.0,2024-06-24,1,73.0,1,73.0
liq,1719202230029,SELL,2.0,62609.1,62609.1,62609.2,32.0,53.2414,-6.8675,0.020033,90.8482,25,7063824.0,2024-06-24,3,86.0,3,86.0
liq,1719202353072,SELL,12.0,62599.1,62599.1,62599.1,40.0,54.8474,-5.2711,0.025233,91.8877,25,7110121.0,2024-06-24,1,12.0,1,12.0
liq,1719202466057,SELL,123.0,62597.2,62597.2,62597.2,4.0,55.1526,-4.9677,0.001164,91.9537,25,7129664.0,2024-06-24,3,175.0,3,175.0
control,1719203864739,,,62805.9,,62805.9,71.4286,21.74,-38.1806,0.070401,48.8582,21,6926201.0,2024-06-24,,,,
control,1719203962612,,,62835.2,,62835.2,76.1905,17.0668,-42.8258,0.071979,43.8027,21,6915228.0,2024-06-24,,,,
control,1719204808965,,,62856.3,,62856.3,66.6667,13.7042,-46.1683,0.069373,37.959,21,6874351.0,2024-06-24,,,,
liq,1719206367092,SELL,1.0,62558.3,62558.3,62558.3,4.7619,41.3124,1.2474,0.007281,80.4357,21,6852976.0,2024-06-24,2,3.0,2,3.0
liq,1719206516039,SELL,6.0,62537.9,62537.9,62537.9,19.0476,44.5879,135.3516,0.014691,82.3836,21,6893189.0,2024-06-24,3,12.0,3,12.0
liq,1719206583037,SELL,49.0,62512.0,62512.0,62512.0,9.0909,48.7496,-1.3438,0.009569,85.4956,22,6960866.0,2024-06-24,9,1150.0,9,1150.0
liq,1719206733068,SELL,75.0,62437.9,62437.9,62438.0,17.3913,60.6752,151.5843,0.011602,95.289,23,7114026.0,2024-06-24,3,84.0,3,84.0
liq,1719207395106,SELL,1754.0,62394.0,62394.0,62394.1,8.3333,67.7539,-2.4394,0.007127,95.4497,24,7607720.0,2024-06-24,8,2007.0,8,2007.0
liq,1719207585103,SELL,22.0,62333.3,62333.3,62333.8,8.0,77.5578,-2.7011,0.006548,102.5186,25,7785246.0,2024-06-24,3,432.0,3,432.0
liq,1719207877054,SELL,68.0,62264.4,62264.4,62264.4,3.8462,88.7093,-1.6367,0.00385,110.9697,26,7994984.0,2024-06-24,10,1826.0,10,1826.0
control,1719208511201,,,62261.2,,62261.2,33.3333,89.2279,-11.1117,0.022366,106.3343,27,8337320.0,2024-06-24,,,,
control,1719208699422,,,62260.0,,62260.0,37.037,89.4223,-10.9192,0.027581,105.8939,27,8382442.0,2024-06-24,,,,
liq,1719209048053,SELL,69.0,62205.0,62205.0,62205.1,3.8462,98.3431,-2.0871,0.007816,112.3459,26,8498734.0,2024-06-24,8,2708.0,8,2708.0
liq,1719209349041,SELL,7.0,62158.0,62158.0,62158.0,3.7037,105.9789,-4.5228,0.001776,116.6031,27,8600752.0,2024-06-24,12,4650.0,12,4650.0
control,1719209821296,,,62174.7,,62174.7,42.8571,103.2644,-17.1904,0.029752,109.4181,28,8878223.0,2024-06-24,,,,
control,1719209841024,,,62152.6,,62152.6,21.4286,106.8569,-13.6407,0.01464,112.9078,28,8883782.0,2024-06-24,,,,
control,1719210876308,,,62282.6,,62282.6,88.8889,-4.5584,-34.4848,0.065754,88.3429,27,9088537.0,2024-06-24,,,,
control,1719211220842,,,62343.8,,62343.8,50.0,-14.3705,-44.2675,0.03818,77.021,26,9068325.0,2024-06-24,,,,
control,1719211366838,,,62312.3,,62312.3,53.8462,-9.3225,-39.2347,0.040422,81.8849,26,9089723.0,2024-06-24,,,,
control,1719211971372,,,62208.6,,62208.6,57.6923,7.3316,-22.6304,0.044686,95.6216,26,9354098.0,2024-06-24,,,,
control,1719212226940,,,62251.1,,62251.1,92.3077,0.4995,-29.4421,0.081581,86.9612,26,9409361.0,2024-06-24,,,,
control,1719212387841,,,62308.7,,62308.7,53.8462,-8.7453,-38.6592,0.044635,77.1931,26,9402442.0,2024-06-24,,,,
control,1719212395330,,,62308.7,,62308.7,53.8462,-8.7453,-38.6592,0.044661,77.1905,26,9402669.0,2024-06-24,,,,
control,1719212634777,,,62194.1,,62194.1,80.7692,9.6648,-20.3043,0.059149,93.7158,26,9549633.0,2024-06-24,,,,
control,1719213419645,,,62174.7,,62174.7,88.0,2.7852,-17.1904,0.085708,92.0723,25,9841958.0,2024-06-24,,,,
control,1719214197778,,,62211.9,,62211.9,91.6667,-3.196,-23.1597,0.092737,82.5211,24,10009896.0,2024-06-24,,,,
control,1719214229926,,,62210.0,,62210.0,95.8333,-2.8907,-22.8549,0.09321,82.7441,24,10011338.0,2024-06-24,,,,
control,1719214610119,,,62380.3,,62380.3,23.8095,-20.2133,29.7856,0.030493,51.469,21,9814191.0,2024-06-24,,,,
control,1719214907460,,,62413.3,,62413.3,28.5714,-25.4899,24.4825,0.036163,43.7481,21,9707077.0,2024-06-24,,,,
control,1719215355748,,,62473.4,,62473.4,42.8571,-35.0855,14.8389,0.044223,32.8209,21,9717382.0,2024-06-24,,,,
control,1719215575331,,,62433.8,,62433.8,38.0952,-28.765,21.191,0.04675,37.6811,21,9623097.0,2024-06-24,,,,
control,1719215985335,,,62360.0,,62360.0,28.5714,-16.9645,-46.8538,0.03856,47.9497,21,9558688.0,2024-06-24,,,,
control,1719216568879,,,62368.0,,62368.0,47.619,-18.2451,-48.1305,0.049313,42.226,21,9158302.0,2024-06-24,,,,
liq,1719217364106,BUY,6.0,62546.4,62546.4,62546.4,14.2857,-46.7159,-76.5161,0.026036,10.3705,21,9110370.0,2024-06-24,2,10.0,2,10.0
liq,1719217703103,BUY,71.0,62697.5,62697.5,62697.5,66.6667,-70.7031,89.3627,0.058388,-14.0962,21,9305311.0,2024-06-24,1,71.0,1,71.0
liq,1719217936116,BUY,21.0,62762.6,62762.6,62761.4,33.3333,68.8288,78.8976,0.033721,-24.8348,21,9340731.0,2024-06-24,1,21.0,1,21.0
liq,1719218280044,BUY,200.0,62881.6,62881.6,62881.5,42.8571,-10.3141,29.7046,0.043591,-44.5486,21,9309716.0,2024-06-24,1,200.0,1,200.0
control,1719218715679,,,62784.5,,62784.5,47.619,5.1356,75.382,0.050558,-30.6214,21,9248075.0,2024-06-24,,,,
control,1719218998097,,,62868.1,,62868.1,42.8571,-8.1689,61.9841,0.047203,-44.2133,21,9245055.0,2024-06-24,,,,
liq,1719219344059,SELL,34.0,62529.4,62529.4,62529.4,52.381,-44.0098,-73.8182,0.052518,9.2435,21,9303725.0,2024-06-24,1,34.0,1,34.0
liq,1719219939088,SELL,1.0,62466.5,62466.5,62466.5,66.6667,-33.9848,-63.8231,0.06199,17.8489,21,9394248.0,2024-06-24,1,1.0,1,1.0
liq,1719220058076,SELL,4.0,62395.5,62395.5,62395.6,47.619,-22.6444,-52.5167,0.052333,29.0539,21,9434038.0,2024-06-24,1,4.0,1,4.0
control,1719220516110,,,62428.0,,62428.0,76.1905,-27.8386,-57.6954,0.071981,23.1919,21,9533330.0,2024-06-24,,,,
liq,1719220937053,SELL,481.0,62293.7,62293.7,62293.7,71.4286,-6.3395,-36.2606,0.062966,43.5927,21,9531030.0,2024-06-24,1,481.0,1,481.0
liq,1719221210034,SELL,3.0,62200.0,62200.0,62200.0,90.4762,-1.2834,-21.2509,0.100311,57.1658,21,9469993.0,2024-06-24,10,324.0,10,324.0
liq,1719221432111,SELL,69.0,61977.2,61977.2,61978.5,30.4348,34.6607,-5.3778,0.019577,88.9671,23,9922485.0,2024-06-24,10,2801.0,10,2801.0
liq,1719221530040,SELL,45.0,61660.8,61660.8,61652.5,0.0,86.1515,-4.1716,0.000658,133.4429,28,10479634.0,2024-06-24,27,18582.0,27,18582.0
liq,1719221829039,SELL,32.0,60973.4,60973.4,60973.2,62.2222,199.8605,58.1277,0.018115,204.764,45,12740927.0,2024-06-24,13,2137.0,13,2137.0
liq,1719222417085,BUY,27.0,61277.8,61277.8,61277.7,21.2766,-41.7275,8.1635,0.005024,126.8074,47,14334097.0,2024-06-24,2,33.0,2,33.0
control,1719222844733,,,61370.1,,61370.1,29.7872,-56.7046,23.1207,0.007743,108.0025,47,14612034.0,2024-06-24,,,,
control,1719223147657,,,61310.4,,61310.4,61.7021,-47.0225,32.8805,0.019705,114.8675,47,14722638.0,2024-06-24,,,,
liq,1719223629096,BUY,3.0,61445.9,61445.9,61445.9,28.2609,-68.9708,10.7561,0.008456,88.008,46,14891732.0,2024-06-24,1,3.0,1,3.0
control,1719224017834,,,61468.9,,61468.9,56.5217,-72.6867,57.1456,0.018172,82.3908,46,15026897.0,2024-06-24,,,,
liq,1719224583070,SELL,1.0,61233.0,61233.0,61237.2,42.2222,-34.4417,95.8907,0.031127,118.6303,45,15153379.0,2024-06-24,2,301.0,2,301.0
liq,1719225184067,SELL,5.0,61198.0,61198.0,61198.0,48.8889,-28.7423,101.6647,0.017538,122.291,45,15301566.0,2024-06-24,2,30.0,2,30.0
liq,1719225767063,SELL,109.0,61088.0,61088.0,61088.0,81.3953,-10.7872,-100.2423,0.039153,137.6268,43,15361074.0,2024-06-24,1,109.0,1,109.0
control,1719226444544,,,61112.1,,61112.1,85.7143,-14.7265,-104.1463,0.046803,131.3053,42,15460934.0,2024-06-24,,,,
control,1719226552550,,,61176.6,,61176.6,47.619,-15.2795,105.1983,0.02104,116.505,42,15064713.0,2024-06-24,,,,
control,1719226636040,,,61183.9,,61183.9,47.619,-16.4708,103.9926,0.02197,114.6527,42,15025458.0,2024-06-24,,,,
liq,1719227291096,SELL,230.0,61041.5,61041.5,61041.6,90.4762,-3.1777,-92.7009,0.052744,134.081,42,14889443.0,2024-06-24,2,242.0,2,242.0
liq,1719227506038,SELL,11.0,60964.1,60964.1,60964.1,64.2857,9.5143,-80.1226,0.026977,145.3777,42,14915164.0,2024-06-24,2,15.0,2,15.0
liq,1719227722108,SELL,1.0,60933.6,60933.6,60933.7,64.2857,14.5245,-75.1572,0.030028,149.3762,42,14940389.0,2024-06-24,1,1.0,1,1.0
liq,1719228156075,SELL,3.0,60890.0,60890.0,60890.0,41.4634,21.6954,-68.0506,0.018286,153.2359,41,15088906.0,2024-06-24,2,28.0,2,28.0
liq,1719228234073,SELL,1.0,60870.0,60870.0,60870.1,46.3415,24.9882,-64.7872,0.020108,155.9701,41,15118300.0,2024-06-24,1,1.0,1,1.0
liq,1719228343125,SELL,68.0,60855.5,60855.5,60855.5,43.9024,27.3768,-62.42,0.019534,157.7365,41,15167631.0,2024-06-24,1,68.0,1,68.0
liq,1719228554104,SELL,1.0,60828.4,60828.4,60828.4,48.7805,31.8442,-57.9926,0.023059,160.9439,41,15227566.0,2024-06-24,2,161.0,2,161.0
control,1719228919113,,,60938.4,,60938.4,77.5,13.7357,-75.939,0.03565,140.3247,40,15318060.0,2024-06-24,,,,
liq,1719229458136,BUY,19.0,61100.0,61100.0,61100.0,90.0,-2.7618,-102.1866,0.05305,111.9618,40,15382385.0,2024-06-24,1,19.0,1,19.0
liq,1719230043021,BUY,1.0,61202.6,61202.6,61202.6,52.5,-19.5212,100.9054,0.026571,93.0513,40,15413376.0,2024-06-24,1,1.0,1,1.0
control,1719230465374,,,61201.0,,61201.0,65.0,-19.2603,101.1695,0.030212,91.5707,40,15513946.0,2024-06-24,,,,
liq,1719231505060,BUY,220.0,61435.2,61435.2,61435.1,52.5,-57.3083,62.6624,0.022802,48.0683,40,15578257.0,2024-06-24,1,220.0,1,220.0
control,1719231955710,,,61394.5,,61394.5,55.0,-50.7171,69.3332,0.025532,53.7868,40,15660368.0,2024-06-24,,,,
liq,1719233097050,SELL,13.0,61084.0,61084.0,61084.1,90.0,-0.1432,-99.594,0.057553,101.2554,40,15642025.0,2024-06-24,1,13.0,1,13.0
liq,1719233405077,SELL,12.0,61071.3,61071.3,61071.4,92.5,1.9363,-97.5352,0.062346,102.5436,40,15723382.0,2024-06-24,1,12.0,1,12.0
control,1719234780445,,,61034.9,,61034.9,97.5,-2.0967,-91.6295,0.073281,105.3849,40,15852918.0,2024-06-24,,,,
liq,1719235138113,SELL,40.0,60912.0,60912.0,60912.0,60.0,18.0758,-71.6378,0.027438,124.1948,40,15882199.0,2024-06-24,1,40.0,1,40.0
liq,1719235961133,BUY,8.0,61307.7,61307.7,61307.7,87.5,-36.6308,83.5894,0.045477,51.2406,40,15436564.0,2024-06-24,2,129.0,2,129.0
